borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,interest_rate_change,unemployment_rate,inflation_rate,gdp_growth_rate,housing_market_index,utility_payment_history,rental_payment_history,social_media_activity_score,spending_behavior_score,fraud_score,inconsistent_application_data,geo_location_mismatch,customer_lifetime_value,cross_product_ownership,customer_satisfaction_score
631,24613.03055,Unemployed,747,0.430166266,15534.01163,40,PhD,Divorced,8,10,631,Business,42441.49904,4.900020392,232,90672.29656,0.830882577,Annually,38334.89119,4,0.751398746,6.898498405,7.397880648,-4.979193608,142.9885616,0.689851629,0.968319206,14.21433134,96.25287066,0.279730747,0,0,45724.1852,3,33.10405567
632,72943.25479,Self-employed,533,0.437948539,4782.188981,71,Bachelor's,Divorced,2,9,632,Auto,17967.03649,11.993579,12,50883.98152,0.860567927,Monthly,40597.11257,0,-0.080355138,9.19579874,5.569995575,4.315318014,414.1780123,0.309026813,0.055300686,22.32975491,95.73248485,0.537564817,0,0,49947.75312,1,49.5583756
633,47629.88152,Unemployed,561,0.199603494,9324.466588,33,Master's,Widowed,8,13,633,Personal,33076.43848,14.4209458,211,59613.41151,0.627615608,Annually,40663.11507,2,-0.579629793,8.337951091,6.632794987,0.548943762,144.9991831,0.844078734,0.591689474,27.1955846,17.71654213,0.698286927,0,0,38926.21081,2,5.731304652
634,43596.78395,Retired,424,0.33068096,7220.276274,18,Bachelor's,Widowed,5,3,634,Mortgage,35756.40045,10.90673944,155,70960.65979,0.544624876,Quarterly,32135.85774,1,0.730831764,7.066582635,7.304562961,4.269406628,389.6912949,0.217385104,0.68127853,14.64265416,14.51088171,0.630637289,0,0,24731.98882,1,8.823330206
635,34818.43437,Employed,544,0.126902366,7040.905186,29,High School,Married,6,27,635,Business,29722.93535,9.546407173,39,83359.48751,0.539341828,Quarterly,22900.73122,4,-0.164362388,13.17763547,3.277759629,-1.661684763,254.2634759,0.014803423,0.985801351,41.03155515,42.10851343,0.941642738,0,0,1498.517085,0,26.30252329
636,25177.14992,Unemployed,841,0.137967175,26409.52274,41,High School,Divorced,9,18,636,Personal,18504.85644,7.715213372,353,12590.36137,0.713075774,Annually,43233.88763,1,0.500624877,8.802084895,8.286213348,-1.722139308,129.3513559,0.268508042,0.942590214,7.518058501,4.971829249,0.795608925,0,0,35176.91477,1,36.70803736
637,62347.55876,Self-employed,784,0.499557045,13046.52468,51,High School,Widowed,1,20,637,Mortgage,29275.61374,6.419533191,349,81101.89617,0.972922205,Monthly,46300.37088,2,0.096066144,12.99267717,9.552920851,-0.993449982,425.0920198,0.191052486,0.712450765,75.00221904,65.49035323,0.557076842,0,0,20078.69706,1,39.33168111
638,51099.76951,Unemployed,421,0.2306557,18548.84611,70,High School,Single,9,2,638,Mortgage,17771.01405,6.265564138,289,48386.97698,0.608864517,Annually,1190.302163,4,-0.236256496,4.26262169,5.187153837,2.06040984,331.8522281,0.50828644,0.521789411,78.77207873,7.749602166,0.214682692,0,0,32016.33704,4,11.78860663
639,30650.5865,Unemployed,424,0.399273565,49485.76134,74,High School,Divorced,5,17,639,Mortgage,5109.813189,10.09103153,52,45337.0308,0.628370801,Annually,2577.743663,1,0.61975283,4.692297463,7.309604648,0.658086342,194.3046051,0.203703292,0.161523922,57.42666896,5.802962709,0.450874231,0,0,30728.00421,3,22.58213545
640,30573.81842,Unemployed,848,0.422666021,34531.3982,25,Master's,Single,5,28,640,Auto,49647.39493,11.64218708,343,42678.02532,0.550444401,Quarterly,47937.16485,3,0.168939863,14.72784366,7.633233152,4.253549071,457.8724697,0.763189871,0.384176555,8.970487704,48.51869362,0.693382244,0,0,24560.77077,0,26.16472521
641,44963.22951,Self-employed,469,0.443209308,47500.05269,35,Master's,Married,1,19,641,Personal,7231.940228,10.65998044,158,51166.55273,0.802785137,Monthly,13858.03069,3,-0.218875795,10.05322155,6.960227928,-4.745590989,118.1033255,0.241370638,0.585122325,89.00831695,95.77866361,0.837962175,0,1,47274.98249,4,6.76348762
642,75035.32288,Retired,423,0.499051319,7985.271197,74,PhD,Divorced,1,23,642,Personal,4545.070808,4.178536366,356,94532.53006,0.839936437,Monthly,43668.47198,0,-0.780804259,9.117236082,5.924035975,2.08195938,180.7278433,0.70696818,0.725200397,96.56358287,42.67959361,0.959736224,0,0,2134.170922,0,32.60997006
643,46106.12973,Unemployed,334,0.196598594,19724.83427,65,High School,Married,1,13,643,Mortgage,44048.00671,8.168826932,189,55046.27539,0.821465604,Monthly,19439.75595,2,0.790890628,9.277872758,8.934831591,-1.696723106,400.8187711,0.578470923,0.635399557,20.23635603,35.64811587,0.605452766,0,0,35894.49174,2,7.222157276
644,27452.8557,Unemployed,386,0.116140331,28181.85836,22,Bachelor's,Married,9,13,644,Business,15789.89838,12.18714097,326,95341.16506,0.930565122,Monthly,5955.00288,1,-0.929060829,5.583225288,5.040340383,-3.197663482,383.7511721,0.986249856,0.714122802,70.46398194,99.79567155,0.526919367,0,0,21082.15355,3,70.34578431
645,46313.85404,Employed,500,0.264476607,4761.145033,43,High School,Married,0,1,645,Personal,32864.55173,7.922005056,336,18438.868,0.743212918,Quarterly,4022.16001,0,0.726374697,11.62444739,1.549926608,0.103956225,215.7086775,0.999900977,0.429152505,84.19386306,53.19689608,0.017691923,0,0,35975.73207,4,38.60477666
646,45909.14645,Self-employed,668,0.152032268,1205.184738,47,Master's,Married,4,2,646,Auto,17121.28075,8.744414276,178,72551.52989,0.56722852,Monthly,7825.394954,2,-0.28007695,4.017367485,8.601007381,0.050637842,124.8099501,0.869526083,0.727627291,53.98435225,37.52414069,0.072099069,0,0,34085.76273,1,32.67523894
647,9546.700356,Unemployed,376,0.108970356,33851.28236,71,High School,Married,7,1,647,Business,20181.25927,11.91033665,134,81317.83409,0.644702565,Monthly,12494.65974,3,0.278677527,9.879884557,7.065831451,-3.629889713,443.2312289,0.759983369,0.143741256,32.33230995,38.58608133,0.156104998,0,0,1501.662126,2,12.65221715
648,49185.577,Self-employed,358,0.244170731,32449.15632,30,Master's,Divorced,1,24,648,Business,13843.53563,10.42708163,85,68073.31872,0.831214987,Monthly,24425.9177,1,0.844399448,9.849225559,8.643327638,-2.981039439,225.4790552,0.386456414,0.162586312,47.85587151,19.4959496,0.054759931,0,0,14981.58626,1,22.65036554
649,46535.98205,Unemployed,730,0.4134953,21128.65169,36,PhD,Single,4,5,649,Business,17809.15628,7.026156432,250,60888.76688,0.806560987,Quarterly,35074.89503,4,-0.696586769,13.97026109,2.246926982,-0.918353351,178.285366,0.753276727,0.162832146,51.22687508,51.22230574,0.400863239,0,0,10265.4845,0,23.27052089
650,60443.09547,Retired,799,0.326472276,24992.55973,46,PhD,Divorced,7,24,650,Business,21124.31963,13.5880716,260,56698.87172,0.765501565,Quarterly,49319.92882,3,0.133900951,9.314193721,1.276776465,-0.911885876,306.4247289,0.956675537,0.890864957,40.06370442,43.88550282,0.336878545,0,0,9182.331294,2,98.52042149
651,77734.34142,Retired,408,0.225111196,21356.70703,20,PhD,Divorced,9,3,651,Personal,36300.38739,3.694655427,274,86162.58302,0.841482209,Monthly,22075.33716,4,0.528865725,4.644752352,9.409370863,-1.824418604,464.0908797,0.023377575,0.076034063,92.98424936,27.07952963,0.637354158,0,0,36695.35752,4,83.53493795
652,66898.47544,Unemployed,577,0.361736802,2176.247197,43,Master's,Divorced,4,29,652,Mortgage,26065.27352,14.93947206,263,82253.83642,0.818695425,Quarterly,25909.24712,4,0.515167665,9.873039111,2.329554753,-3.514548485,117.4186311,0.5379147,0.801508373,74.38831109,16.05400866,0.535665108,0,0,12738.01611,1,1.526229163
653,45966.66964,Retired,367,0.192807272,17433.2087,57,High School,Widowed,1,28,653,Business,47234.69564,3.104509809,122,12667.72776,0.940662445,Annually,26090.78507,1,0.051263829,4.095931732,8.286870989,-4.956263209,406.3216352,0.217998304,0.233570898,24.13016423,31.12388687,0.595970759,0,0,24262.14313,1,61.68365908
654,33402.11137,Unemployed,368,0.105752578,9677.030514,29,High School,Widowed,2,7,654,Auto,3052.139298,1.70182461,191,84934.47187,0.793008189,Monthly,26971.71777,1,0.24947892,5.445526024,8.40888948,4.702350624,328.9892912,0.557876316,0.46842994,58.55571873,50.86833277,0.471977203,0,0,13102.46077,0,25.59100964
655,88600.39705,Retired,464,0.405741355,5822.785266,19,Bachelor's,Divorced,5,24,655,Auto,25650.34781,13.51525517,199,41699.82763,0.889300679,Quarterly,25887.03286,4,0.515053988,3.37330301,7.378346805,4.434992297,270.1796466,0.46644709,0.915956595,68.86891509,5.833327228,0.277737149,0,0,29431.45735,0,10.43769288
656,50888.27651,Employed,788,0.349497234,47879.30126,28,Master's,Single,4,22,656,Mortgage,29627.01465,4.806872363,319,25742.83458,0.624353578,Monthly,438.7377531,0,0.682055276,9.15952299,2.1813599,-0.163496208,397.6321776,0.575768582,0.58593723,14.01564217,15.37440286,0.952825315,0,0,36308.11463,3,70.55997631
657,50208.93938,Employed,604,0.40492105,30368.62653,61,Bachelor's,Divorced,3,13,657,Personal,46089.65232,11.35094497,218,87041.97252,0.839091292,Monthly,86.24110549,4,0.523626194,4.014391384,7.006587621,4.950517533,486.3297698,0.550962221,0.210117686,35.84257424,94.7657267,0.08640916,0,0,17222.6622,3,13.16055495
658,49638.12369,Employed,664,0.115575207,36704.15793,45,PhD,Married,3,29,658,Mortgage,3408.767657,12.44870756,245,43486.46756,0.951097059,Quarterly,4883.315906,4,-0.291990114,8.632732542,9.00177925,1.736543308,191.6824845,0.960107039,0.28409006,90.55482816,54.2855351,0.938890999,0,0,30548.02157,0,44.37407795
659,52971.27141,Self-employed,678,0.434847851,16452.82342,35,High School,Widowed,4,23,659,Business,29101.47966,13.09631628,35,80932.28667,0.692866164,Annually,5077.830171,1,0.993452802,14.19534042,4.829784803,-4.311424624,157.458946,0.552186109,0.920446624,56.71731002,6.344930366,0.311238047,0,0,41417.88395,3,63.21651648
660,47834.59382,Self-employed,642,0.34781048,20264.20935,30,Master's,Widowed,1,28,660,Personal,42827.8665,14.88652218,37,26708.65939,0.889552094,Monthly,35244.84545,2,-0.130994613,11.63713696,4.721651689,-3.822818009,465.1526981,0.846232088,0.427143925,21.69977461,69.30877588,0.512661445,1,0,5616.989973,1,55.44947562
661,41395.0699,Employed,653,0.32535814,12609.2757,54,Bachelor's,Divorced,8,18,661,Personal,12854.45868,5.469536086,229,890.9674815,0.862394651,Annually,10245.80163,3,-0.951070594,3.928940091,4.985724786,4.161108439,367.581231,0.319820287,0.586985483,12.27847981,6.180287008,0.108842323,0,0,35822.85935,0,97.76290983
662,41797.11588,Self-employed,715,0.349845619,5751.317877,39,Bachelor's,Divorced,1,24,662,Business,43938.32508,11.08828512,357,49798.18969,0.529763098,Quarterly,44735.70524,1,-0.274766097,5.690517747,1.740447016,1.300522021,275.1944086,0.438100689,0.459932197,51.82268935,73.8874227,0.070931068,0,0,16834.10228,2,78.57426131
663,49508.70095,Retired,408,0.445773299,9772.550235,29,Bachelor's,Single,9,21,663,Auto,1933.127054,3.057898087,21,10472.71154,0.790754155,Monthly,46430.31648,0,-0.744434091,11.08394904,9.028230121,3.431836267,329.3038281,0.470413476,0.378438088,54.7685723,74.99627217,0.429545449,0,0,7009.84787,0,77.41933761
664,41848.62843,Unemployed,796,0.334774603,40078.18822,19,High School,Single,1,7,664,Business,36890.27683,6.991925433,28,75560.40757,0.565094675,Quarterly,48794.66689,3,-0.757114769,13.73642233,8.822645776,3.982696496,398.2455621,0.278728043,0.223279127,33.44144514,65.10789757,0.741697376,0,0,27737.05617,4,35.55953941
665,39307.31326,Unemployed,640,0.332380152,34199.74445,54,High School,Married,9,1,665,Mortgage,46722.54784,12.94761786,256,27969.47604,0.983659586,Quarterly,46954.06524,1,-0.43692992,3.395023041,9.981183896,-0.520579887,409.2127595,0.379790261,0.6861915,63.04160284,73.22045446,0.269364778,1,0,12086.85364,4,0.839549208
666,51596.45342,Unemployed,682,0.496271663,27799.51492,24,High School,Divorced,8,5,666,Business,33202.68542,6.463383622,217,44642.74184,0.905703751,Quarterly,13594.4161,1,-0.893249012,12.74941358,6.266648273,-4.514740484,467.9576723,0.598513079,0.718242026,6.868468622,8.796578101,0.562347889,0,0,41246.72784,0,73.44109297
667,46175.34174,Employed,832,0.402692067,24279.40377,43,Master's,Divorced,2,17,667,Auto,22512.43296,9.479787637,269,9159.839727,0.554861901,Quarterly,25488.84224,2,0.377024377,9.741766564,7.760724728,-3.117196511,270.7371156,0.580187763,0.274885092,14.51396933,72.67805524,0.278650341,0,0,3101.899567,2,99.97320843
668,72559.89483,Self-employed,599,0.276917522,46199.2799,43,High School,Divorced,9,28,668,Business,3199.169807,8.30094149,123,29022.59522,0.560875999,Monthly,8772.74851,0,-0.852022232,9.553095904,2.824047157,-4.334280527,217.364364,0.636435345,0.789010843,54.6273821,13.66883197,0.388613061,1,0,5833.991917,0,40.58791077
669,10235.45287,Retired,438,0.3829588,4564.012441,41,Master's,Widowed,6,29,669,Mortgage,46085.57685,10.22034567,216,78258.2792,0.797236927,Annually,40310.48276,0,-0.593420889,14.49375819,7.007759364,-3.112601543,355.8657067,0.351817915,0.8545352,6.181569384,33.95059073,0.906446318,0,0,26528.81017,2,98.5518499
670,66372.60278,Retired,658,0.255692189,14749.43985,29,Bachelor's,Married,3,8,670,Mortgage,24044.51491,14.63407426,38,15582.99723,0.672444587,Annually,44421.58526,1,-0.814200571,11.97173535,6.847595639,-0.894670735,266.2911597,0.315831495,0.920675096,88.0908765,94.27452535,0.855839625,0,0,29858.14742,1,14.17081095
671,68691.27789,Employed,798,0.191550185,18146.95482,33,Bachelor's,Single,5,15,671,Auto,2420.840472,2.252429608,82,64892.37633,0.51745293,Monthly,42564.44196,2,-0.873664538,13.20142642,9.110878623,-3.818031895,337.8393816,0.611617883,0.161212414,14.21463705,50.28754777,0.516017543,0,0,36764.44656,1,29.65123516
672,18899.14651,Retired,684,0.338740751,39338.8648,40,PhD,Widowed,3,20,672,Mortgage,34801.2325,9.248480486,187,91783.87235,0.770820754,Monthly,21668.34743,1,-0.464496669,7.247946835,8.477134506,-3.332667522,267.9943194,0.132861748,0.303923684,67.39198741,96.74264321,0.238105627,0,0,13703.77568,2,17.07269317
673,44859.68609,Retired,579,0.471272839,49633.21639,57,High School,Widowed,9,4,673,Mortgage,24610.02543,13.15088852,213,68143.7576,0.69392255,Annually,37933.69423,4,0.143797935,9.65236849,9.446198164,-0.541782179,161.1983147,0.253031544,0.860353348,39.12034417,8.892245889,0.193183913,1,0,42246.26,3,47.51759729
674,44428.38701,Retired,782,0.471655808,12792.85522,26,Bachelor's,Widowed,6,2,674,Business,7092.920555,7.998666609,259,81196.65808,0.550538246,Annually,4878.958479,4,0.929371113,10.38486813,8.819501254,-1.598290496,287.7707007,0.042127737,0.198540203,39.97877475,47.75565996,0.954087353,0,0,47703.97465,1,79.69814015
675,28887.32458,Retired,410,0.236762111,43841.05937,49,High School,Widowed,0,5,675,Personal,11499.31866,2.56011701,129,11342.67712,0.900960196,Monthly,2012.238531,2,0.751113309,6.859007284,8.818245054,-0.323418758,376.3671288,0.072610853,0.003468459,76.48895286,6.240232028,0.202716597,0,0,25452.92588,4,34.06616915
676,38332.74969,Self-employed,438,0.311070986,41700.51526,32,Master's,Married,2,1,676,Mortgage,4160.043342,9.067281258,20,25447.81669,0.957538383,Quarterly,37661.82072,1,0.751867851,9.842977499,1.57350994,-0.708279722,419.7135231,0.243383279,0.87082731,49.94621342,63.02102624,0.808168311,1,0,38266.03688,0,90.62289372
677,33341.36232,Retired,734,0.184654359,12008.21248,54,Bachelor's,Divorced,2,25,677,Mortgage,29140.38345,5.982997526,97,89506.6158,0.878296967,Monthly,21267.76372,2,-0.647865928,5.839864554,8.613657574,1.44478026,297.3305107,0.01952928,0.326449442,72.56554636,7.870700137,0.36897021,0,0,26717.56937,3,54.48304133
678,76284.05665,Unemployed,808,0.498252444,20567.29643,30,High School,Single,0,5,678,Auto,31479.44448,3.591714102,34,71653.00855,0.911211155,Annually,49777.46324,1,-0.470185613,4.720508053,6.467305551,4.371895489,166.0951561,0.245410592,0.414497525,50.51912288,17.53678025,0.985659848,0,0,4403.884441,4,46.54244137
679,64035.1759,Employed,572,0.492447163,21073.9706,22,Bachelor's,Single,5,6,679,Auto,25781.37262,12.96196593,251,64135.60572,0.608245284,Quarterly,4862.710793,1,-0.847213366,7.487643111,4.424000066,-3.921356616,265.8750839,0.654976323,0.446334026,59.29053414,25.88303101,0.36815574,0,0,16979.46413,0,78.70358422
680,69073.32642,Self-employed,398,0.359803572,48932.81276,28,Bachelor's,Widowed,8,2,680,Business,41038.00452,8.541593425,84,66544.79024,0.631786475,Annually,42781.38408,4,0.55693668,11.87147554,1.508631619,-4.007398507,414.5175715,0.061107078,0.848274601,76.07146279,74.87438517,0.351516625,0,0,5286.847792,4,10.1443497
681,60825.08096,Retired,403,0.421765624,9863.703168,27,High School,Widowed,7,26,681,Business,43189.43224,14.09923157,38,41712.95515,0.60426377,Quarterly,23999.15328,3,-0.860367397,13.99424578,7.099063973,3.528061111,265.1437082,0.436736678,0.337892145,60.73087429,16.39621188,0.637463629,1,0,49455.07684,3,77.37524712
682,33064.22343,Self-employed,513,0.386040065,40158.74058,69,Bachelor's,Married,6,26,682,Mortgage,31165.59544,12.38122281,92,4933.384846,0.882531716,Annually,41357.50978,0,0.113391342,8.492568618,3.953815755,0.063967047,378.6123174,0.913108787,0.892279886,61.56151094,84.66320533,0.961516807,0,1,12222.26969,2,24.29520002
683,42132.19601,Retired,464,0.337263288,17375.44299,30,Bachelor's,Widowed,9,1,683,Personal,1625.067506,10.85511922,95,78551.93344,0.973958539,Quarterly,40856.36411,0,-0.504248855,10.71388426,5.209986385,2.664050236,302.8854727,0.791284829,0.616939138,78.92195914,13.19039388,0.976209606,0,0,32159.12055,0,28.08125472
684,57340.61842,Unemployed,819,0.121339199,36812.64694,58,Bachelor's,Single,7,4,684,Personal,35066.25313,1.567844295,210,68031.967,0.858418603,Monthly,45799.60007,2,-0.513108732,4.236445572,7.135555933,-2.845780964,196.48925,0.305437502,0.527286724,94.90868158,3.524444907,0.707206146,0,0,14932.91,4,59.94537733
685,31668.08287,Employed,583,0.281905737,21580.53921,70,Bachelor's,Single,5,7,685,Business,21481.96163,7.275616665,54,47544.04418,0.940733382,Monthly,14892.50056,0,0.98145011,13.8535651,9.205970923,3.288625732,418.4602032,0.924805479,0.325614507,37.67161539,39.5045419,0.754606366,0,0,33009.06455,4,90.1934425
686,60694.97645,Retired,816,0.369914521,29339.62839,63,Master's,Divorced,8,22,686,Auto,28712.31668,4.166064802,274,90026.08173,0.819349547,Quarterly,47489.96767,4,0.513559614,9.823250563,8.42893224,4.238466242,133.6853816,0.329646497,0.243711696,57.71171572,97.9441642,0.563402176,0,0,11309.68285,3,57.84069498
687,46395.11903,Retired,463,0.371012646,41797.97689,67,Bachelor's,Divorced,2,26,687,Mortgage,32804.9495,13.7957718,103,33947.88667,0.69382995,Quarterly,7583.348018,3,0.673878717,12.36405897,5.055374162,1.354830155,309.9561131,0.072515496,0.624058443,8.627315773,11.03422278,0.755775739,0,0,39478.23323,3,64.89493488
688,44377.68789,Retired,363,0.249249047,40404.11268,32,PhD,Single,9,1,688,Mortgage,18161.5941,3.856883793,350,29785.01355,0.712880807,Monthly,4098.43888,1,0.143965371,12.53329441,4.490048417,-3.941209785,183.5564137,0.994055957,0.44689416,35.88038806,10.1718444,0.859779655,0,0,6429.768539,3,77.65945896
689,60664.39952,Retired,390,0.476676795,43454.73599,59,Bachelor's,Single,9,1,689,Personal,45937.82675,5.361810697,95,87343.23435,0.537660716,Monthly,21580.77587,1,0.742028575,6.077766316,3.15801765,3.952948142,126.8262514,0.870022527,0.91051601,41.20492259,75.11665108,0.486095303,0,0,44862.3696,2,25.9324759
690,56663.94967,Employed,416,0.166942813,3921.248942,73,High School,Married,8,8,690,Business,7564.768471,8.477296364,311,79800.27165,0.515728598,Quarterly,41416.14843,4,0.290981078,9.350093438,4.351840761,2.924877274,301.1735748,0.465932783,0.491638716,83.52373168,31.2161694,0.619862263,0,0,42180.66293,1,82.72336728
691,44585.50751,Employed,566,0.300143778,34910.4771,24,PhD,Married,3,20,691,Personal,33904.07856,5.055408856,307,51740.49116,0.847737802,Quarterly,23671.05653,0,0.89234741,14.52575702,1.999417486,2.508777765,299.8248624,0.666376524,0.511794917,51.33924021,71.72816172,0.537316695,0,0,34261.55984,4,41.79601491
