borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,loan_default
933,28279.79149,Self-employed,332,0.473282035,7780.208141,55,Master's,Divorced,0,29,933,Auto,16968.61703,2.772281396,272,9786.147967,0.596171578,Annually,1641.771454,2,0
934,17017.91065,Employed,354,0.206198563,49154.2375,44,Bachelor's,Divorced,3,22,934,Auto,24307.09652,3.817868907,203,17679.41141,0.635361379,Annually,23420.47725,3,0
935,56600.21675,Unemployed,818,0.344585444,13248.67165,68,High School,Married,0,17,935,Personal,30537.56908,2.884216265,214,1722.920785,0.927000412,Quarterly,44264.14145,2,0
936,42469.18663,Unemployed,311,0.371399987,4594.839306,38,PhD,Divorced,0,23,936,Auto,49313.58704,9.770002912,272,59568.43165,0.785819862,Monthly,18079.51332,1,0
937,34681.50774,Retired,827,0.22701988,33494.1662,25,PhD,Divorced,9,22,937,Auto,46950.46341,2.771839909,124,88730.072,0.727505516,Monthly,46622.52105,4,1
938,60625.34671,Unemployed,672,0.439243694,30172.95214,18,High School,Single,0,4,938,Mortgage,43245.49496,11.6828115,47,67230.99994,0.574818361,Monthly,31530.42358,1,0
939,53657.01071,Retired,783,0.478864585,21342.13705,45,PhD,Married,6,17,939,Personal,44567.39625,1.776897411,90,98212.98872,0.724863654,Annually,46707.76719,2,0
940,41538.82054,Retired,527,0.453942047,21687.41946,66,PhD,Widowed,6,9,940,Business,23924.60998,4.866573138,286,6771.848424,0.639246002,Quarterly,37858.33127,2,0
941,30795.43402,Retired,606,0.39562679,39468.13213,56,Bachelor's,Married,3,20,941,Business,33214.77203,13.52400012,289,90348.60797,0.971581564,Monthly,5171.758332,1,0
942,63086.85992,Unemployed,756,0.210985872,10589.91936,31,PhD,Single,1,2,942,Auto,44858.26942,11.20017279,173,81499.79459,0.942035055,Annually,11557.56838,0,0
943,59753.01767,Retired,459,0.212646417,41192.41263,38,High School,Divorced,2,24,943,Business,20254.58748,2.485072494,323,31767.03129,0.541951271,Quarterly,19708.52273,1,0
944,48512.36204,Self-employed,630,0.485344128,32788.60858,47,Bachelor's,Widowed,7,18,944,Business,48126.36144,12.58520241,28,97365.89191,0.758326745,Monthly,8505.344101,4,0
945,77699.55494,Employed,524,0.104113798,21529.51892,38,High School,Married,7,21,945,Business,21373.51704,8.155974141,215,29149.80594,0.612529173,Monthly,24745.58024,1,0
946,33948.72851,Employed,803,0.386419989,23443.40221,66,Master's,Divorced,5,27,946,Auto,30453.0506,12.93157087,28,88985.82002,0.705388545,Quarterly,23568.40779,3,1
947,27117.12244,Retired,755,0.382498465,13575.71315,26,High School,Married,9,22,947,Business,35780.43095,9.609986955,213,88134.48342,0.938423999,Annually,47812.9599,0,0
948,39621.37895,Employed,344,0.349075816,37853.6023,34,High School,Widowed,8,11,948,Auto,47579.00864,10.70474593,221,75886.93285,0.76375726,Annually,21686.39414,3,0
949,49316.20975,Unemployed,513,0.496043538,26130.86237,22,Bachelor's,Married,8,13,949,Mortgage,12986.19743,14.91227107,89,56565.31214,0.667107647,Monthly,39281.34021,1,0
950,53650.09174,Unemployed,358,0.224751774,16721.87259,74,PhD,Married,3,8,950,Mortgage,37560.41793,4.63652987,67,12440.27359,0.603944177,Quarterly,47095.52724,0,0
951,46381.45913,Employed,494,0.235988746,30206.45567,48,High School,Married,0,27,951,Business,26519.96372,9.923265259,91,53431.18758,0.90016243,Annually,43849.44155,3,0
952,55280.83095,Unemployed,788,0.131575761,49790.98815,69,Bachelor's,Divorced,0,1,952,Mortgage,14159.29989,7.714338766,317,36001.22744,0.812259008,Quarterly,10433.38123,3,0
953,31226.90864,Employed,456,0.277119255,22327.8517,57,Master's,Widowed,9,17,953,Auto,39053.73515,2.032601364,69,79325.5948,0.73403273,Quarterly,24801.49471,0,0
954,71656.46906,Employed,525,0.20441941,46113.87864,55,Bachelor's,Widowed,4,12,954,Mortgage,28058.89173,1.69535366,29,75933.85605,0.608742177,Monthly,17386.98911,0,0
955,48767.73232,Employed,711,0.237354681,17905.82516,60,Bachelor's,Divorced,1,4,955,Business,33387.71721,3.109585801,219,91105.94448,0.667123187,Quarterly,19992.93476,2,0
956,66759.43747,Retired,504,0.433828716,3681.902639,36,PhD,Divorced,5,21,956,Auto,16822.15236,10.2627385,146,1975.601162,0.979921713,Quarterly,18040.34131,0,0
957,55140.8802,Employed,378,0.474193805,11007.86321,53,High School,Divorced,6,13,957,Personal,24582.42364,9.156701687,343,81005.77007,0.760044969,Quarterly,41317.96051,1,0
958,56851.29829,Retired,423,0.174293229,21516.06202,67,Master's,Single,0,29,958,Auto,31250.3583,8.971299076,21,93876.97429,0.700349641,Annually,22606.95276,4,1
959,58546.5092,Employed,770,0.249003573,11762.1115,50,Bachelor's,Married,5,9,959,Mortgage,20840.6299,1.930066294,80,79035.39469,0.760711021,Monthly,26184.71661,2,0
960,56715.6284,Employed,517,0.471452225,1011.124873,30,High School,Married,7,27,960,Personal,10720.25445,7.835590451,352,13454.34876,0.889494253,Monthly,49122.36785,0,0
961,59640.8414,Employed,815,0.124723384,45835.07535,31,High School,Widowed,4,7,961,Auto,48120.38412,13.98240804,94,8587.270932,0.670054468,Quarterly,2998.96361,4,1
962,69937.28795,Unemployed,403,0.136944211,42350.09115,73,Bachelor's,Married,6,23,962,Personal,26061.90946,6.867490236,120,2574.101361,0.58935306,Quarterly,24397.88199,2,0
963,52947.81755,Retired,692,0.165116396,37372.31934,50,High School,Single,9,24,963,Personal,36962.09814,9.936453342,55,63060.14997,0.792468059,Annually,38703.08535,1,0
964,60635.05636,Retired,733,0.338085134,9222.915187,46,Bachelor's,Divorced,5,5,964,Personal,21141.31248,12.02755212,143,63152.42886,0.832602052,Monthly,7558.097909,4,0
965,48653.96459,Employed,630,0.160188908,6897.815234,60,Bachelor's,Widowed,3,5,965,Auto,18401.45644,12.08299127,29,98697.91456,0.856359001,Annually,30576.57973,0,0
966,71601.75823,Employed,442,0.487230553,4312.632724,66,Bachelor's,Widowed,6,17,966,Mortgage,20951.05062,8.510281112,104,40105.29582,0.940993795,Monthly,11973.23898,0,0
967,39854.11547,Unemployed,839,0.278685811,36477.43025,53,Master's,Married,9,9,967,Auto,21050.63555,13.08235126,305,33524.67535,0.68558706,Annually,43370.20566,1,0
968,77014.10649,Unemployed,577,0.300607184,46511.59007,61,Bachelor's,Widowed,8,6,968,Mortgage,27664.82568,6.78360426,159,62630.28025,0.537677448,Quarterly,16354.98327,2,0
969,49397.63074,Unemployed,532,0.198663446,22096.25522,27,PhD,Divorced,9,25,969,Auto,27630.02363,13.4973584,183,82648.06291,0.979174292,Annually,16453.14085,4,0
970,28538.37347,Retired,828,0.288384101,6837.892928,48,High School,Widowed,9,19,970,Auto,25360.53698,4.743066746,62,93709.00798,0.717505964,Quarterly,29909.69393,1,0
971,51921.56622,Retired,389,0.364765453,26107.24822,23,Master's,Divorced,6,16,971,Auto,7604.503461,5.282921494,30,80410.85453,0.811628755,Monthly,9178.145406,2,0
972,39784.22514,Retired,791,0.400470855,18092.76347,74,High School,Single,4,21,972,Mortgage,25307.69845,2.217128427,131,42954.06107,0.833152662,Monthly,14244.43195,3,0
973,62609.65323,Employed,498,0.401547233,19366.42129,18,Master's,Single,6,2,973,Auto,9286.091121,12.24035479,335,63673.96641,0.773256854,Quarterly,20831.59251,3,0
974,40210.64031,Retired,661,0.331156445,31445.20058,24,PhD,Divorced,2,10,974,Personal,7180.653528,7.130245689,236,85701.78301,0.602628765,Monthly,17681.89316,2,0
975,43307.2485,Self-employed,740,0.46174391,36217.18755,44,Master's,Married,1,16,975,Auto,46699.64015,4.593074288,77,49315.66399,0.877571525,Annually,26243.8609,0,1
976,21656.88904,Self-employed,325,0.426963139,6419.576345,38,Master's,Widowed,4,5,976,Personal,30642.55064,4.629168748,152,22060.32105,0.901875987,Quarterly,29982.0072,0,0
977,43215.40521,Unemployed,324,0.402819246,2743.92131,45,Master's,Married,3,15,977,Business,33315.01285,13.66889921,200,17387.48225,0.776487793,Monthly,28333.37269,3,0
978,13641.8101,Retired,693,0.122242209,49722.18483,33,High School,Widowed,4,13,978,Business,20687.88985,12.75787411,169,515.6955855,0.74428058,Annually,32708.4156,0,1
979,26241.45765,Self-employed,806,0.102751185,12403.6891,73,Bachelor's,Single,7,13,979,Mortgage,45540.0637,8.972666952,109,71964.6805,0.556969092,Annually,15387.47583,0,0
980,61406.21984,Unemployed,600,0.184978911,3637.695721,63,High School,Single,3,13,980,Mortgage,32258.59399,9.817495806,169,11554.17228,0.541975831,Monthly,6321.311358,2,0
981,61787.00238,Retired,638,0.365409438,10303.89113,40,Bachelor's,Single,8,15,981,Business,38689.32361,7.903395202,257,24761.99042,0.669782423,Monthly,38040.37707,2,0
982,56381.86343,Employed,566,0.264478996,2908.934471,69,High School,Widowed,6,14,982,Auto,19059.56098,6.787498329,355,30138.69499,0.655423078,Annually,42539.01913,0,0
983,35495.35785,Self-employed,760,0.260962504,20198.73384,37,PhD,Single,9,8,983,Auto,48040.58216,13.8589379,247,56257.79608,0.976828225,Quarterly,12850.31161,2,0
984,49284.32966,Employed,755,0.453834755,40317.68744,55,PhD,Single,6,11,984,Auto,41202.60322,3.195771498,44,40096.74909,0.891811371,Monthly,20354.59781,4,1
985,49945.96191,Retired,659,0.458225139,17720.97804,71,Master's,Single,7,18,985,Business,42843.47469,7.149031661,252,67630.06221,0.829962148,Monthly,24928.46085,3,0
986,32624.52966,Self-employed,367,0.463670106,22764.98694,42,PhD,Single,5,24,986,Personal,9437.519104,6.151585758,341,6036.046603,0.758824045,Quarterly,26666.34214,4,1
987,72550.97453,Retired,711,0.225551231,34103.7519,45,Master's,Married,7,4,987,Mortgage,14277.19719,8.225034723,349,12831.94983,0.583683765,Quarterly,32974.50855,4,0
988,63160.43436,Employed,790,0.376422325,25935.80943,22,Bachelor's,Single,2,26,988,Personal,14995.70338,7.678030306,286,50171.5446,0.989228336,Monthly,2080.161668,0,0
989,46685.53739,Self-employed,348,0.208653273,43210.83862,73,PhD,Single,9,10,989,Business,14274.55194,8.505008677,82,34027.99639,0.687520349,Quarterly,36073.85414,0,0
990,50403.28758,Employed,401,0.176243933,43435.74808,38,Bachelor's,Married,9,1,990,Personal,42914.99994,3.388906193,324,29933.42959,0.553462801,Annually,3098.550349,4,0
991,53125.74212,Retired,515,0.173852983,1485.624079,35,High School,Married,0,29,991,Auto,2562.354965,8.42741027,227,7169.293864,0.746899448,Annually,23414.42838,4,0
992,19373.97697,Retired,737,0.236843048,39124.26902,64,Bachelor's,Widowed,5,5,992,Auto,4728.89946,4.772653987,90,89624.05789,0.936999006,Annually,41383.55678,1,0
993,46292.33926,Employed,458,0.271983048,23575.94641,23,High School,Divorced,0,13,993,Personal,14421.82866,3.988473211,180,69335.94932,0.943645501,Monthly,22560.76566,1,0
994,39770.23628,Self-employed,788,0.432379668,49453.18652,74,Bachelor's,Single,8,1,994,Business,10793.77576,2.375261954,309,12601.0066,0.505482958,Quarterly,7454.487438,3,0
995,34975.69985,Employed,541,0.147956437,24678.37172,46,Bachelor's,Single,1,23,995,Personal,12361.12108,11.79580954,191,6972.072795,0.943147872,Annually,49251.69225,4,0
996,45783.49561,Retired,304,0.393970339,49357.90132,36,PhD,Single,1,8,996,Auto,40099.21627,7.270465932,127,97499.81708,0.635742109,Quarterly,44464.2731,2,1
997,76965.2979,Employed,660,0.312581966,37973.8987,50,Bachelor's,Widowed,6,3,997,Auto,28593.2031,9.959689725,271,68276.66877,0.519486182,Annually,38565.68166,1,0
998,59612.64292,Retired,758,0.215178137,13181.63935,18,PhD,Single,1,3,998,Business,1282.762403,11.32251013,271,42036.87907,0.923895135,Quarterly,20575.58014,0,0
999,41432.31515,Employed,547,0.297127834,27381.35399,62,PhD,Divorced,9,7,999,Personal,22036.81552,10.67077498,16,70322.23856,0.931933378,Annually,9192.286344,4,0
1000,58588.74172,Self-employed,721,0.219976828,49614.64633,20,Master's,Married,7,4,1000,Auto,20986.36142,7.851759708,308,75755.01275,0.79811554,Annually,47070.55907,2,0
