Customer_ID,Age,Gender,Income_Level,Occupation,Marital_Status,Education_Level,Location,Policy_Type,Coverage_Amount,Premium_Amount,Policy_Tenure_Years,Claim_History,Payment_Preferences,Customer_Support_Tickets,Marketing_Engagement,Customer_Feedback,Risk_Appetite,Renewal_Behavior
3690,30,Male,Low,Lawyer,Divorced,Master,Rural,Home,96274,1003,2,Yes,Annually,5,Medium,Positive,High,Late
3691,50,Female,Low,Teacher,Single,Master,Suburban,Auto,45140,1468,8,Yes,Monthly,0,High,Neutral,Low,Late
3692,54,Female,Medium,Doctor,Single,Master,Suburban,Home,11518,457,3,No,Monthly,2,Medium,Positive,Low,Early
3693,23,Female,Medium,Artist,Married,PhD,Urban,Home,14065,1710,6,No,Monthly,4,Medium,Positive,High,Early
3694,29,Female,Medium,Business Owner,Single,Bachelor,Urban,Life,7011,1699,8,Yes,Annually,1,Low,Neutral,Low,On Time
3695,35,Male,High,Teacher,Divorced,Bachelor,Urban,Health,25810,1938,4,Yes,Monthly,0,Low,Negative,Medium,Early
3696,68,Female,Medium,Teacher,Divorced,High School,Rural,Home,65986,1304,10,No,Annually,5,Medium,Positive,Low,Early
3697,31,Male,Medium,Doctor,Divorced,Master,Urban,Health,45577,125,6,No,Annually,0,Medium,Positive,High,Early
3698,61,Male,High,Lawyer,Single,Bachelor,Suburban,Travel,95184,1525,4,No,Annually,5,Medium,Negative,Medium,Late
3699,27,Female,Medium,Business Owner,Married,Master,Rural,Travel,32957,238,4,No,Annually,5,High,Neutral,Medium,Late
3700,67,Male,Medium,Artist,Married,Bachelor,Rural,Auto,58670,628,10,No,Annually,1,Medium,Negative,High,Late
3701,27,Female,Low,Engineer,Divorced,Bachelor,Rural,Health,54222,1818,5,Yes,Monthly,5,Medium,Negative,Medium,Early
3702,44,Male,High,Doctor,Divorced,Master,Urban,Auto,51793,632,6,No,Monthly,0,Medium,Positive,High,Late
3703,36,Female,High,Teacher,Single,High School,Urban,Travel,86788,1238,7,Yes,Monthly,3,High,Neutral,Medium,Late
3704,67,Female,Low,Doctor,Single,Master,Suburban,Home,91306,1134,1,Yes,Monthly,0,Low,Negative,Low,Early
3705,59,Male,Low,Business Owner,Divorced,Bachelor,Urban,Home,84925,388,5,No,Monthly,3,Low,Negative,Low,Early
3706,67,Female,Low,Teacher,Married,Master,Urban,Auto,72693,1727,1,No,Annually,3,High,Negative,Low,Early
3707,30,Female,Medium,Engineer,Widowed,Bachelor,Suburban,Health,91671,1457,1,Yes,Annually,2,High,Positive,High,Early
3708,37,Female,Low,Teacher,Widowed,Bachelor,Rural,Life,64994,105,3,Yes,Annually,4,Low,Positive,Low,Early
3709,61,Female,Medium,Teacher,Married,Master,Suburban,Auto,36127,518,9,Yes,Monthly,0,Low,Neutral,Medium,On Time
3710,53,Female,High,Teacher,Married,Master,Rural,Home,89745,1997,3,Yes,Monthly,0,High,Negative,Medium,Late
3711,66,Male,High,Lawyer,Married,Bachelor,Rural,Auto,68679,1655,7,Yes,Annually,4,High,Neutral,Medium,Late
3712,22,Male,Low,Business Owner,Single,PhD,Rural,Health,13933,1236,10,Yes,Annually,4,Medium,Negative,Medium,Early
3713,30,Male,Low,Lawyer,Single,Master,Rural,Travel,38611,1707,4,No,Annually,3,Medium,Neutral,High,On Time
3714,34,Male,High,Doctor,Single,High School,Urban,Travel,45636,770,4,Yes,Monthly,3,Low,Positive,Low,Early
3715,47,Female,High,Artist,Married,PhD,Suburban,Auto,8593,222,5,Yes,Monthly,3,Low,Positive,High,Late
3716,19,Male,High,Teacher,Married,PhD,Urban,Travel,73661,1289,2,No,Annually,3,High,Negative,Low,Early
3717,64,Female,Medium,Business Owner,Married,PhD,Urban,Life,46219,1114,2,No,Monthly,0,Low,Negative,High,On Time
3718,46,Female,Medium,Doctor,Widowed,Master,Rural,Travel,17827,180,8,Yes,Annually,1,Low,Neutral,Medium,Late
3719,47,Male,Low,Doctor,Widowed,Master,Urban,Home,80647,1255,5,No,Monthly,2,Low,Negative,Medium,Early
3720,55,Male,Low,Teacher,Married,High School,Suburban,Home,48742,1654,7,No,Annually,5,Medium,Positive,Medium,Early
3721,47,Male,High,Artist,Single,High School,Suburban,Travel,52852,1952,9,No,Monthly,4,Low,Positive,Medium,On Time
3722,19,Male,Medium,Doctor,Married,Bachelor,Urban,Home,14987,731,6,No,Monthly,2,Medium,Positive,High,Late
3723,52,Male,High,Doctor,Married,Bachelor,Suburban,Travel,83959,1501,8,No,Annually,5,Medium,Positive,Medium,On Time
3724,44,Female,Medium,Doctor,Divorced,Bachelor,Rural,Home,79871,1722,9,No,Monthly,1,Medium,Positive,High,On Time
3725,48,Male,High,Doctor,Widowed,Bachelor,Urban,Health,96011,1124,1,No,Annually,0,High,Positive,Medium,On Time
3726,27,Female,High,Doctor,Married,High School,Urban,Auto,87487,621,9,Yes,Annually,0,Low,Positive,Low,On Time
3727,22,Male,High,Lawyer,Divorced,Bachelor,Suburban,Health,14852,1239,7,No,Annually,0,Medium,Neutral,Medium,Late
3728,19,Male,Medium,Engineer,Widowed,PhD,Rural,Home,94510,493,3,Yes,Monthly,2,High,Neutral,High,On Time
3729,19,Female,Medium,Business Owner,Married,High School,Urban,Auto,82530,1654,2,No,Monthly,5,Low,Positive,Medium,Early
3730,59,Female,High,Engineer,Married,Master,Rural,Home,21394,715,4,No,Annually,0,Medium,Positive,Low,Late
3731,42,Male,Low,Engineer,Married,PhD,Urban,Life,50011,1248,1,No,Annually,2,Medium,Negative,Low,Late
3732,33,Female,High,Business Owner,Widowed,Master,Urban,Health,44291,725,7,Yes,Monthly,0,Medium,Neutral,High,Early
3733,70,Female,High,Doctor,Single,Master,Urban,Travel,18622,1198,3,Yes,Annually,5,Medium,Positive,High,Early
3734,31,Male,High,Teacher,Widowed,High School,Rural,Health,16339,1835,2,No,Annually,3,High,Neutral,Medium,On Time
3735,19,Male,Low,Business Owner,Widowed,PhD,Suburban,Home,47262,319,2,Yes,Monthly,4,Medium,Positive,Low,On Time
3736,50,Female,High,Business Owner,Married,High School,Urban,Home,60983,562,6,Yes,Monthly,4,High,Positive,Medium,Late
3737,50,Female,Medium,Doctor,Married,High School,Urban,Health,76043,1495,5,Yes,Annually,4,Low,Negative,Low,On Time
3738,34,Female,High,Doctor,Divorced,High School,Suburban,Travel,54141,1082,9,Yes,Monthly,5,Low,Negative,High,Early
3739,19,Male,High,Teacher,Single,High School,Rural,Health,63600,347,1,No,Monthly,5,Medium,Negative,Low,On Time
3740,45,Female,Low,Doctor,Divorced,Master,Urban,Home,53739,1826,7,Yes,Annually,3,Medium,Negative,High,Early
3741,50,Female,Low,Business Owner,Widowed,Bachelor,Urban,Travel,34169,1874,8,No,Annually,1,Medium,Neutral,Medium,Early
3742,35,Female,High,Artist,Single,High School,Rural,Auto,38253,1823,1,Yes,Annually,0,Medium,Neutral,Low,On Time
3743,38,Male,High,Artist,Widowed,Bachelor,Urban,Travel,73657,530,9,Yes,Monthly,3,High,Neutral,High,Late
3744,50,Male,High,Business Owner,Single,High School,Suburban,Travel,92218,1976,3,No,Annually,2,Medium,Negative,Low,Late
3745,30,Male,Medium,Doctor,Married,High School,Rural,Life,72165,988,2,Yes,Monthly,0,High,Neutral,Low,Early
3746,43,Male,Low,Teacher,Divorced,PhD,Suburban,Life,18721,1805,9,Yes,Monthly,5,Low,Positive,High,On Time
3747,44,Female,Low,Business Owner,Widowed,Master,Urban,Auto,11470,1689,9,Yes,Monthly,5,High,Neutral,High,On Time
3748,39,Male,High,Lawyer,Widowed,PhD,Rural,Home,72448,889,5,No,Annually,2,High,Positive,Medium,Early
3749,39,Female,Medium,Lawyer,Single,PhD,Rural,Auto,19524,316,1,No,Annually,1,Medium,Negative,Low,Early
3750,56,Male,Medium,Doctor,Married,High School,Rural,Travel,65843,917,5,No,Monthly,1,Medium,Neutral,Medium,On Time
3751,36,Female,Medium,Teacher,Divorced,High School,Rural,Travel,16373,1630,9,No,Annually,4,High,Negative,Medium,Late
3752,58,Female,Low,Teacher,Divorced,PhD,Rural,Life,79958,1907,3,No,Monthly,4,High,Neutral,Low,On Time
3753,51,Female,Medium,Lawyer,Widowed,High School,Rural,Home,50437,1333,7,No,Monthly,4,Low,Positive,High,Late
3754,27,Female,Low,Business Owner,Widowed,High School,Urban,Home,61267,1724,7,Yes,Annually,5,Medium,Neutral,Medium,On Time
3755,22,Male,Low,Doctor,Divorced,PhD,Rural,Health,88405,600,6,No,Annually,1,High,Positive,Medium,Late
3756,45,Male,High,Teacher,Married,Bachelor,Rural,Home,9871,1656,1,No,Monthly,1,Medium,Positive,Low,On Time
3757,22,Male,Medium,Doctor,Married,Master,Urban,Home,63642,1598,9,No,Monthly,1,Low,Positive,Low,Late
3758,33,Female,High,Artist,Divorced,High School,Rural,Home,69900,1709,2,No,Monthly,0,High,Negative,Medium,Early
3759,24,Female,Low,Doctor,Single,High School,Rural,Health,94458,1066,9,Yes,Annually,2,Medium,Negative,High,Early
3760,58,Female,High,Artist,Married,Master,Rural,Life,48457,1280,7,Yes,Annually,1,High,Negative,Low,On Time
3761,20,Female,Low,Teacher,Single,Bachelor,Urban,Life,10517,757,1,No,Monthly,5,High,Negative,Medium,Late
3762,48,Male,Medium,Doctor,Single,Bachelor,Suburban,Auto,97794,320,3,No,Monthly,1,Medium,Positive,Medium,Late
3763,49,Male,Medium,Lawyer,Divorced,Master,Suburban,Health,92737,868,3,No,Annually,5,Medium,Neutral,High,On Time
3764,33,Female,High,Lawyer,Widowed,High School,Rural,Travel,31602,1489,3,Yes,Annually,4,Low,Positive,High,On Time
3765,55,Male,Medium,Doctor,Married,Bachelor,Urban,Health,11222,788,6,No,Monthly,2,Low,Neutral,Low,Late
3766,53,Male,Medium,Business Owner,Divorced,Master,Suburban,Health,99080,1919,3,Yes,Annually,0,Low,Negative,Medium,On Time
3767,32,Male,High,Artist,Single,PhD,Suburban,Health,53368,400,7,Yes,Monthly,1,Medium,Positive,High,On Time
3768,70,Male,Medium,Artist,Married,Bachelor,Urban,Home,75550,189,9,No,Annually,1,Low,Negative,Low,On Time
3769,58,Female,Medium,Engineer,Single,High School,Suburban,Auto,29977,722,2,No,Annually,4,Medium,Negative,Low,Early
3770,55,Female,High,Artist,Married,PhD,Rural,Health,59635,1802,6,No,Annually,3,Low,Negative,High,On Time
3771,20,Female,High,Engineer,Divorced,Master,Suburban,Travel,14267,703,8,No,Monthly,2,Low,Neutral,Low,Late
3772,60,Male,Low,Doctor,Widowed,Bachelor,Rural,Auto,69988,1312,6,Yes,Monthly,3,High,Positive,High,On Time
3773,41,Male,Medium,Artist,Divorced,High School,Urban,Life,67749,1864,10,No,Annually,5,Medium,Positive,High,Early
3774,48,Male,Medium,Lawyer,Divorced,Master,Rural,Life,64072,1860,9,No,Annually,5,Medium,Negative,Low,Late
3775,47,Female,Low,Lawyer,Married,Master,Suburban,Life,58069,1007,10,Yes,Monthly,0,High,Negative,Medium,On Time
3776,33,Female,High,Business Owner,Married,Bachelor,Suburban,Auto,84035,1371,6,Yes,Annually,4,High,Positive,High,Late
3777,61,Female,High,Doctor,Married,Master,Suburban,Travel,72117,581,3,Yes,Annually,1,High,Neutral,Low,Early
3778,40,Male,Low,Doctor,Single,PhD,Urban,Life,18345,554,1,Yes,Monthly,1,Low,Neutral,Low,Early
3779,31,Female,Medium,Business Owner,Divorced,Master,Rural,Health,20648,175,10,Yes,Annually,2,Low,Negative,High,Early
3780,23,Male,Low,Teacher,Single,Bachelor,Urban,Health,86173,501,4,No,Monthly,1,Medium,Neutral,Low,On Time
3781,20,Female,Medium,Business Owner,Widowed,Bachelor,Suburban,Home,65185,1258,2,No,Annually,3,High,Positive,Low,On Time
3782,51,Male,Low,Lawyer,Divorced,PhD,Rural,Travel,42144,1542,5,No,Annually,0,High,Positive,Medium,On Time
3783,56,Male,Medium,Lawyer,Single,Master,Rural,Home,34296,583,5,No,Monthly,5,Medium,Positive,Medium,Early
3784,57,Male,Low,Artist,Divorced,Master,Rural,Auto,62065,195,9,No,Annually,2,High,Positive,High,Early
3785,28,Female,Low,Doctor,Divorced,Bachelor,Urban,Travel,47902,1382,5,Yes,Annually,5,Medium,Positive,Medium,Early
3786,40,Male,Medium,Business Owner,Widowed,High School,Suburban,Travel,97160,731,7,No,Annually,5,Medium,Neutral,Medium,On Time
3787,67,Female,Low,Teacher,Married,Master,Urban,Health,38388,823,4,No,Annually,4,High,Negative,High,Late
3788,33,Male,Low,Engineer,Widowed,Bachelor,Urban,Life,51665,286,4,Yes,Annually,2,Medium,Neutral,Low,Early
3789,22,Male,Medium,Lawyer,Single,PhD,Rural,Health,39094,269,10,No,Annually,4,Medium,Negative,Medium,Late
3790,33,Male,Low,Business Owner,Divorced,Bachelor,Suburban,Auto,83725,275,5,No,Monthly,3,Medium,Positive,High,On Time
3791,44,Female,Medium,Artist,Divorced,Master,Rural,Home,64403,526,8,Yes,Annually,0,Low,Neutral,High,Early
3792,63,Male,Medium,Teacher,Single,Bachelor,Rural,Life,39473,560,6,Yes,Annually,0,Medium,Neutral,Medium,Early
3793,67,Male,High,Artist,Widowed,PhD,Urban,Life,49696,1659,2,Yes,Monthly,5,Medium,Positive,Low,Late
3794,50,Female,Medium,Business Owner,Married,High School,Urban,Home,93521,106,2,No,Annually,5,Medium,Positive,High,Early
3795,43,Female,Medium,Engineer,Married,PhD,Urban,Life,73403,1907,6,Yes,Annually,0,Low,Negative,Low,Late
3796,34,Female,Low,Engineer,Divorced,Bachelor,Urban,Auto,60478,865,3,Yes,Annually,0,High,Positive,Medium,Early
3797,44,Female,High,Business Owner,Married,Master,Suburban,Health,31669,1823,2,Yes,Monthly,5,High,Negative,Medium,Late
3798,64,Male,Medium,Teacher,Widowed,Bachelor,Urban,Travel,55128,1680,7,No,Monthly,1,Medium,Neutral,Low,Late
3799,64,Male,Medium,Doctor,Divorced,Bachelor,Suburban,Health,46208,1038,7,Yes,Annually,5,High,Negative,Medium,Late
3800,20,Female,High,Artist,Divorced,Bachelor,Suburban,Travel,63689,1228,2,No,Annually,5,Low,Positive,High,Late
3801,20,Male,High,Business Owner,Married,PhD,Suburban,Life,21820,332,8,No,Monthly,4,High,Negative,High,Late
3802,57,Male,Low,Doctor,Married,Master,Rural,Health,76895,1501,2,Yes,Annually,2,High,Negative,High,On Time
3803,50,Female,Low,Engineer,Single,Master,Urban,Auto,49842,1617,10,No,Monthly,3,High,Negative,Low,Late
3804,45,Female,Medium,Engineer,Divorced,Master,Rural,Life,88058,1087,7,No,Annually,1,Medium,Positive,Low,On Time
3805,21,Female,Low,Business Owner,Divorced,Bachelor,Rural,Travel,99360,323,3,No,Monthly,4,High,Neutral,Medium,Late
3806,43,Female,Medium,Doctor,Divorced,Bachelor,Rural,Auto,44960,528,3,No,Annually,2,Medium,Positive,High,Early
3807,26,Female,Low,Engineer,Married,Master,Suburban,Travel,19632,637,9,Yes,Monthly,4,Medium,Neutral,Low,On Time
3808,31,Female,High,Doctor,Widowed,Bachelor,Suburban,Travel,89010,504,6,No,Monthly,5,Low,Negative,Medium,Early
3809,33,Male,Low,Business Owner,Married,PhD,Urban,Travel,68805,1551,6,Yes,Monthly,0,Low,Positive,Low,On Time
3810,61,Male,Low,Business Owner,Single,Bachelor,Suburban,Health,48256,485,4,No,Annually,1,High,Neutral,Low,On Time
3811,45,Male,Low,Doctor,Widowed,Bachelor,Urban,Auto,13092,563,7,No,Monthly,1,Medium,Positive,Medium,On Time
3812,54,Male,Medium,Lawyer,Widowed,Master,Suburban,Life,23231,1834,10,Yes,Monthly,0,High,Neutral,Medium,Early
3813,26,Female,High,Artist,Widowed,High School,Suburban,Life,42045,1015,10,No,Annually,1,High,Neutral,Medium,Late
3814,49,Male,High,Business Owner,Widowed,PhD,Rural,Life,94411,1535,3,No,Annually,2,Low,Positive,Medium,Early
3815,37,Female,Medium,Doctor,Divorced,Bachelor,Urban,Life,60335,694,9,Yes,Monthly,4,High,Positive,Low,Early
3816,24,Male,Low,Lawyer,Divorced,High School,Rural,Life,68790,1763,1,Yes,Annually,5,Low,Negative,Low,Early
3817,34,Female,High,Engineer,Married,Bachelor,Suburban,Auto,70507,907,7,Yes,Monthly,5,High,Neutral,Medium,On Time
3818,42,Male,High,Artist,Divorced,High School,Rural,Travel,61562,1117,6,No,Annually,5,Low,Negative,Medium,Late
3819,24,Male,Medium,Doctor,Single,PhD,Suburban,Health,12117,1829,8,Yes,Annually,0,Low,Positive,Low,Late
3820,62,Male,Low,Artist,Married,PhD,Suburban,Health,11187,1841,7,Yes,Monthly,2,Medium,Neutral,Medium,Early
3821,29,Male,Low,Engineer,Single,Master,Suburban,Life,8512,1030,4,No,Annually,4,Low,Negative,Medium,Early
3822,61,Female,Medium,Artist,Married,High School,Suburban,Travel,85883,1093,8,No,Annually,2,Medium,Negative,Low,Late
3823,52,Female,Medium,Business Owner,Single,Bachelor,Suburban,Auto,18782,1810,7,No,Monthly,5,Medium,Negative,Low,Late
3824,40,Male,Medium,Lawyer,Divorced,High School,Rural,Travel,97198,210,10,No,Monthly,4,Low,Positive,High,On Time
3825,52,Male,High,Business Owner,Single,PhD,Urban,Health,60612,344,7,No,Annually,1,High,Positive,High,On Time
3826,62,Male,Low,Engineer,Widowed,Master,Rural,Health,89087,352,8,Yes,Annually,3,Low,Negative,High,Early
3827,22,Female,High,Artist,Married,PhD,Urban,Health,21205,1129,7,No,Annually,5,High,Neutral,Medium,Late
3828,60,Male,High,Artist,Single,Master,Suburban,Travel,53502,1753,8,No,Annually,1,High,Neutral,Medium,Early
3829,64,Male,Medium,Teacher,Widowed,Master,Rural,Travel,21505,1824,3,Yes,Monthly,5,High,Neutral,Low,On Time
3830,41,Male,High,Teacher,Divorced,Master,Urban,Home,94020,947,6,No,Annually,4,High,Neutral,Low,Late
3831,39,Female,Medium,Artist,Widowed,Bachelor,Urban,Auto,52110,953,6,No,Annually,1,Medium,Negative,Medium,Late
3832,52,Male,Low,Teacher,Married,Master,Urban,Auto,19197,957,1,Yes,Annually,5,Medium,Positive,Low,Late
3833,35,Female,Low,Artist,Widowed,High School,Urban,Travel,49945,1986,6,Yes,Annually,5,High,Negative,Medium,Early
3834,49,Female,Low,Doctor,Widowed,PhD,Suburban,Health,47064,568,8,No,Monthly,4,High,Positive,Medium,On Time
3835,68,Male,High,Artist,Married,Bachelor,Urban,Life,88548,1610,3,No,Annually,3,Low,Negative,Medium,On Time
3836,37,Female,Medium,Teacher,Married,PhD,Rural,Auto,65947,1612,10,No,Annually,2,Medium,Positive,High,Late
3837,57,Male,High,Engineer,Widowed,Bachelor,Suburban,Life,41092,1819,5,No,Monthly,2,Low,Negative,Low,Early
3838,63,Female,High,Business Owner,Married,Master,Rural,Life,57743,943,7,Yes,Annually,1,Low,Neutral,High,On Time
3839,26,Male,Medium,Artist,Widowed,Master,Suburban,Health,15266,1546,8,No,Annually,4,Medium,Negative,Low,On Time
3840,38,Male,Medium,Engineer,Married,High School,Rural,Travel,81414,350,2,Yes,Annually,4,High,Positive,Low,Late
3841,58,Male,Low,Artist,Married,Bachelor,Rural,Health,77702,1173,8,No,Monthly,5,Medium,Neutral,Medium,Late
3842,24,Female,High,Lawyer,Widowed,Master,Urban,Auto,97781,228,2,Yes,Annually,2,High,Neutral,Low,On Time
3843,69,Male,Medium,Business Owner,Single,High School,Suburban,Travel,73753,1378,5,No,Monthly,2,Low,Positive,Low,Early
3844,68,Male,Low,Lawyer,Single,High School,Suburban,Health,54644,1211,2,Yes,Annually,2,Medium,Negative,Low,Late
3845,53,Female,High,Lawyer,Married,Bachelor,Suburban,Auto,98700,284,2,No,Monthly,1,High,Neutral,Low,On Time
3846,24,Male,Medium,Artist,Widowed,Master,Urban,Auto,32469,133,1,Yes,Annually,2,Medium,Positive,High,On Time
3847,60,Female,High,Artist,Married,Bachelor,Suburban,Auto,94699,1217,8,No,Monthly,1,Low,Negative,Medium,On Time
3848,53,Male,Low,Engineer,Divorced,Master,Rural,Travel,15858,451,6,Yes,Monthly,3,High,Neutral,Low,Early
3849,30,Female,Medium,Doctor,Widowed,Bachelor,Rural,Home,82851,1816,5,Yes,Monthly,2,Medium,Neutral,High,Late
3850,69,Female,High,Engineer,Widowed,PhD,Urban,Health,72387,340,7,Yes,Monthly,3,High,Negative,High,Late
3851,63,Male,Medium,Engineer,Single,Master,Urban,Travel,34510,1535,8,Yes,Annually,2,Low,Positive,High,On Time
3852,42,Male,Medium,Engineer,Married,Master,Suburban,Home,37809,1863,6,No,Monthly,5,High,Positive,Low,Early
3853,66,Female,Medium,Engineer,Married,PhD,Urban,Health,51642,1134,9,Yes,Monthly,0,High,Positive,High,Early
3854,52,Female,Medium,Engineer,Widowed,Master,Rural,Home,29097,980,6,No,Annually,1,High,Positive,High,Late
3855,65,Female,Medium,Artist,Single,High School,Rural,Travel,17417,237,5,No,Monthly,3,Medium,Neutral,High,Early
3856,46,Female,High,Engineer,Divorced,Master,Suburban,Home,47999,485,3,No,Annually,2,High,Positive,High,Late
3857,28,Female,High,Teacher,Married,Bachelor,Rural,Home,65184,1098,7,No,Annually,5,High,Negative,Low,Early
3858,57,Male,Medium,Doctor,Widowed,High School,Suburban,Home,82672,1795,5,Yes,Annually,5,Medium,Negative,Medium,On Time
3859,60,Female,Medium,Artist,Divorced,High School,Urban,Home,34713,677,8,Yes,Annually,0,High,Neutral,Low,Early
3860,28,Male,Medium,Business Owner,Married,High School,Urban,Home,83407,931,8,Yes,Annually,1,Medium,Positive,Low,On Time
3861,18,Male,High,Artist,Married,Master,Urban,Health,17368,1472,4,Yes,Annually,4,Medium,Negative,Medium,Early
3862,60,Male,Low,Teacher,Widowed,Bachelor,Rural,Life,53937,1874,3,No,Annually,4,Low,Positive,High,Early
3863,28,Female,High,Artist,Single,Master,Urban,Travel,15979,1413,4,Yes,Monthly,5,Low,Negative,High,On Time
3864,22,Male,Medium,Engineer,Widowed,PhD,Rural,Home,50845,998,6,Yes,Annually,0,High,Negative,Medium,Early
3865,50,Male,High,Business Owner,Widowed,Bachelor,Rural,Auto,82770,1881,8,Yes,Annually,0,Medium,Negative,Low,Early
3866,60,Female,High,Lawyer,Single,Bachelor,Urban,Life,56931,138,4,No,Monthly,4,Medium,Negative,Medium,Early
3867,66,Female,Low,Doctor,Single,Master,Suburban,Life,56858,1769,10,Yes,Annually,2,High,Neutral,Medium,Late
3868,20,Male,Medium,Engineer,Married,High School,Urban,Health,40323,1586,2,Yes,Annually,2,Low,Positive,Medium,Early
3869,44,Female,Low,Artist,Divorced,Master,Rural,Health,43496,568,5,No,Monthly,3,Medium,Neutral,Low,On Time
3870,52,Female,Low,Artist,Single,Bachelor,Rural,Auto,85790,1269,7,Yes,Annually,2,Medium,Neutral,High,Late
3871,23,Female,Medium,Business Owner,Married,PhD,Urban,Travel,40202,516,10,No,Monthly,2,Medium,Negative,Medium,Late
3872,24,Female,High,Business Owner,Married,PhD,Rural,Home,14055,1726,1,Yes,Annually,4,Low,Positive,High,On Time
3873,49,Female,Medium,Teacher,Divorced,Bachelor,Rural,Health,68436,427,9,Yes,Monthly,4,High,Positive,Low,Early
3874,57,Male,Low,Artist,Married,Master,Urban,Life,24883,1777,4,Yes,Monthly,1,Low,Positive,High,Late
3875,56,Male,Medium,Lawyer,Divorced,Master,Rural,Auto,17050,418,3,No,Annually,0,Low,Neutral,High,Early
3876,22,Male,Medium,Lawyer,Divorced,Master,Suburban,Home,9427,1576,8,Yes,Annually,1,Low,Positive,High,Early
3877,37,Female,Low,Teacher,Divorced,PhD,Suburban,Auto,38841,1300,9,Yes,Monthly,1,Low,Negative,Medium,On Time
3878,62,Female,Low,Doctor,Widowed,High School,Urban,Auto,35155,299,7,No,Monthly,2,Medium,Neutral,High,On Time
3879,46,Male,Medium,Artist,Widowed,PhD,Rural,Auto,71069,1046,1,Yes,Monthly,3,High,Negative,Low,Late
3880,39,Male,Medium,Artist,Married,High School,Urban,Travel,15768,299,10,Yes,Monthly,3,High,Negative,Medium,Late
